,id1,id2,func,type,train
281794,3401153,6198171,2,4,0
282629,9353181,13529502,2,4,0
283301,17780438,19544698,2,4,0
284460,2465747,14291851,2,4,0
287189,479786,3401153,2,4,0
287451,3401153,13104737,2,4,0
288981,160203,5597187,2,4,0
289055,5597187,13207437,2,4,0
290641,7633336,13152325,2,4,0
291483,10140251,15031489,2,4,0
291803,21751,17580775,2,4,0
291956,21751,14038399,2,4,0
293642,6853666,15796324,2,4,0
295034,20153060,21792245,2,4,0
295686,8204995,14688886,2,4,0
295856,3169056,8204995,2,4,0
296206,3803023,4562786,2,4,0
296435,11546108,13383602,2,4,0
297093,7633336,16129965,2,4,0
297390,13196323,14855960,2,4,0
298349,9479564,20275058,2,4,0
298490,7468318,20275058,2,4,0
300703,160203,22259089,2,4,0
300829,160203,6320837,2,4,0
301665,668846,17580775,2,4,0
301676,8559629,17580775,2,4,0
302497,12078160,21110104,2,4,0
302710,6541771,20862695,2,4,0
303282,5037610,12082137,2,4,0
303856,8831513,13534692,2,4,0
304870,13643066,13815966,2,4,0
305143,1508930,18565406,2,4,0
306618,12289756,13612487,2,4,0
308653,6541771,16830224,2,4,0
310641,3493862,21792245,2,4,0
311881,10168255,19544698,2,4,0
314037,497400,17545948,2,4,0
314065,497400,552319,2,4,0
314727,1884160,9479564,2,4,0
314729,1884160,16206550,2,4,0
315542,14832470,15372362,2,4,0
315634,14187481,14832470,2,4,0
315807,3577906,14832470,2,4,0
315992,6908537,21808207,2,4,0
316122,5980224,6908537,2,4,0
316896,19494842,21110104,2,4,0
317261,12082135,14053971,2,4,0
317796,23205,5877197,2,4,0
319458,7468813,13104737,2,4,0
319994,6276686,13383602,2,4,0
320726,7802218,23010293,2,4,0
320946,3803023,7802218,2,4,0
321121,10642765,12980532,2,4,0
321605,10642765,16206550,2,4,0
321668,7406942,10642765,2,4,0
321982,324677,370458,2,4,0
322056,324677,16460184,2,4,0
322304,324677,10411415,2,4,0
322921,8587541,15223732,2,4,0
323625,13600574,22128712,2,4,0
323804,13600574,22221629,2,4,0
324434,21511914,22844377,2,4,0
324511,7468318,21511914,2,4,0
325086,11073250,14475614,2,4,0
325368,10192340,11073250,2,4,0
326290,129856,5951610,2,4,0
327258,8883151,22771106,2,4,0
327968,6533214,6544682,2,4,0
328942,19555516,21979462,2,4,0
329274,98428,20028790,2,4,0
329660,6881934,8523656,2,4,0
330398,9103010,18868986,2,4,0
330593,9103010,9979752,2,4,0
330737,9103010,20094305,2,4,0
331053,8080019,13207437,2,4,0
332016,7891509,12082150,2,4,0
332921,10754938,12330089,2,4,0
333076,14475614,15292162,2,4,0
333130,4080688,14475614,2,4,0
333278,7427550,14475614,2,4,0
334597,299251,9727050,2,4,0
334756,17673488,20020133,2,4,0
335668,6830445,21905202,2,4,0
337264,324679,8043909,2,4,0
338007,13196323,22401746,2,4,0
339524,8023601,17141933,2,4,0
343862,15035227,20028790,2,4,0
344631,15311522,17261985,2,4,0
344870,370458,2646424,2,4,0
345961,7604737,19332849,2,4,0
346113,17569036,19332849,2,4,0
346848,18284811,21822158,2,4,0
347135,20539816,21822158,2,4,0
347791,15796324,21556191,2,4,0
348351,11892441,13596891,2,4,0
348624,6276686,8075978,2,4,0
351203,2336999,22401746,2,4,0
352187,7542014,17542340,2,4,0
353628,8209783,8831513,2,4,0
355372,11101257,16206550,2,4,0
355866,55568,21343573,2,4,0
356019,5951610,8862015,2,4,0
358866,20900753,22222255,2,4,0
360341,299251,17019840,2,4,0
361132,8665322,21426410,2,4,0
361564,17722894,19203251,2,4,0
361869,3945057,4776598,2,4,0
362479,6793553,8292552,2,4,0
363269,8342005,8693826,2,4,0
364016,6595224,19687729,2,4,0
364331,6829524,21970882,2,4,0
364883,249612,7655020,2,4,0
366192,12039036,22249465,2,4,0
366240,3330775,8406161,2,4,0
366684,13815966,22128712,2,4,0
369857,5795551,16460184,2,4,0
370292,9106740,10168255,2,4,0
370475,10168255,15171197,2,4,0
370663,4277520,16721518,2,4,0
370769,11698013,18565406,2,4,0
370834,2633238,11698013,2,4,0
372199,5339736,7406942,2,4,0
373217,2633238,14688886,2,4,0
374054,6793553,15858892,2,4,0
374971,5339736,15858892,2,4,0
376251,4877333,5843848,2,4,0
376866,7518607,14563781,2,4,0
377175,55568,14319557,2,4,0
377244,12197169,20519147,2,4,0
378112,72041,8023601,2,4,0
378679,12082150,13871052,2,4,0
379399,4249821,21407347,2,4,0
379442,3577906,4249821,2,4,0
380578,8075978,20130103,2,4,0
381560,8075978,12082150,2,4,0
383966,5671908,20539816,2,4,0
386188,8831513,19886663,2,4,0
386939,14936644,17515284,2,4,0
388012,5335270,10848568,2,4,0
391219,2336999,18873051,2,4,0
391823,8204996,16830224,2,4,0
392817,471591,20425837,2,4,0
394001,8898759,15660054,2,4,0
395471,6829524,12883117,2,4,0
396831,15660054,22337078,2,4,0
396960,7529744,10192340,2,4,0
397098,8018390,22249465,2,4,0
397164,13104737,14950969,2,4,0
397412,6320837,16339641,2,4,0
398321,324681,16931472,2,4,0
398600,12330089,16721518,2,4,0
398604,16339641,16721518,2,4,0
399408,4620648,9088945,2,4,0
400209,7409664,20444269,2,4,0
401006,18005008,18347504,2,4,0
402974,18347504,20519261,2,4,0
403496,8204996,18347504,2,4,0
403664,78410,19898737,2,4,0
403925,78410,8342005,2,4,0
404358,22421536,22442270,2,4,0
404387,7518608,9210168,2,4,0
404978,8005681,9210168,2,4,0
